Commercial AO designator,CFN,CFN suffix,ATC AO designator,ATC flight id,Start of period of operation,End of period of operation,Days of operation,ICAO ADEP,EOBT,ICAO ADES,ETA,ICAO aircraft type,No-change indicator,Change-actions indicator,Call-sign format,Next CFN,
AY,875,,FIN,875,27MAR11,03APR11,123457,EFHK,0915,LFPG,1220,B320,N,,,876,
AY,875,,FIN,875,02APR11,02APR11,6,EFHK,0915,LFPG,1220,B319,N,,,876,
AY,875,,FIN,875,04APR11,09JUL11,1234567,EFHK,0915,LFPG,1220,B320,N,,,876,
AY,875,,FIN,875,10JUL11,17JUL11,7,EFHK,0915,LFPG,1220,B319,N,,,876,
AY,875,,FIN,875,11JUL11,16JUL11,123456,EFHK,0915,LFPG,1220,B320,N,,,876,
AY,875,,FIN,875,18JUL11,12AUG11,1234567,EFHK,0915,LFPG,1220,B320,N,,,876,
AY,875,,FIN,875,13AUG11,17AUG11,36,EFHK,0915,LFPG,1220,B319,N,,,876,
AY,875,,FIN,875,14AUG11,21AUG11,124567,EFHK,0915,LFPG,1220,B320,N,,,876,
AY,875,,FIN,875,22AUG11,29OCT11,1234567,EFHK,0915,LFPG,1220,B320,N,,,876,
AY,876,,FIN,876,27MAR11,17APR11,7,LFPG,1325,EFHK,1615,B320,N,,,459,
AY,876,,FIN,876,28MAR11,30MAR11,123,LFPG,1325,EFHK,1615,B320,N,,,649,
AY,876,,FIN,876,31MAR11,01APR11,45,LFPG,1325,EFHK,1615,B320,N,,,879,
AY,876,,FIN,876,02APR11,02APR11,6,LFPG,1325,EFHK,1615,B319,N,,,165,
AY,876,,FIN,876,04APR11,04APR11,1,LFPG,1325,EFHK,1615,B320,N,,,671,
AY,876,,FIN,876,05APR11,12APR11,2,LFPG,1325,EFHK,1615,B320,N,,,153,
AY,876,,FIN,876,06APR11,06APR11,3,LFPG,1325,EFHK,1615,B320,N,,,643,
AY,876,,FIN,876,07APR11,11APR11,14,LFPG,1325,EFHK,1615,B320,N,,,649,
AY,876,,FIN,876,08APR11,08APR11,5,LFPG,1325,EFHK,1615,B320,N,,,875,
AY,876,,FIN,876,09APR11,09APR11,6,LFPG,1325,EFHK,1615,B320,N,,,879,
AY,876,,FIN,876,13APR11,27APR11,3,LFPG,1325,EFHK,1615,B320,N,,,359,
AY,876,,FIN,876,14APR11,14APR11,4,LFPG,1325,EFHK,1615,B320,N,,,401,
AY,876,,FIN,876,15APR11,21APR11,245,LFPG,1325,EFHK,1615,B320,N,,,649,
AY,876,,FIN,876,16APR11,16APR11,6,LFPG,1325,EFHK,1615,B320,N,,,875,
AY,876,,FIN,876,18APR11,22APR11,15,LFPG,1325,EFHK,1615,B320,N,,,879,
AY,876,,FIN,876,23APR11,30APR11,567,LFPG,1325,EFHK,1615,B320,N,,,875,
AY,876,,FIN,876,25APR11,25APR11,1,LFPG,1325,EFHK,1615,B320,N,,,649,
AY,876,,FIN,876,26APR11,03MAY11,2,LFPG,1325,EFHK,1615,B320,N,,,661,
AY,876,,FIN,876,28APR11,28APR11,4,LFPG,1325,EFHK,1615,B320,N,,,665,
AY,876,,FIN,876,01MAY11,01MAY11,7,LFPG,1325,EFHK,1615,B320,N,,,871,
AY,876,,FIN,876,02MAY11,02MAY11,1,LFPG,1325,EFHK,1615,B320,N,,,765,
AY,876,,FIN,876,04MAY11,08MAY11,347,LFPG,1325,EFHK,1615,B320,N,,,361,
AY,876,,FIN,876,06MAY11,28MAY11,56,LFPG,1325,EFHK,1615,B320,N,,,875,
AY,876,,FIN,876,09MAY11,09MAY11,1,LFPG,1325,EFHK,1615,B320,N,,,649,
AY,876,,FIN,876,10MAY11,10MAY11,2,LFPG,1325,EFHK,1615,B320,N,,,765,
AY,876,,FIN,876,11MAY11,11MAY11,3,LFPG,1325,EFHK,1615,B320,N,,,879,
AY,876,,FIN,876,12MAY11,17MAY11,24,LFPG,1325,EFHK,1615,B320,N,,,361,
AY,876,,FIN,876,15MAY11,15MAY11,7,LFPG,1325,EFHK,1615,B320,N,,,749,
AY,876,,FIN,876,16MAY11,16MAY11,1,LFPG,1325,EFHK,1615,B320,N,,,8835,
AY,876,,FIN,876,18MAY11,19MAY11,34,LFPG,1325,EFHK,1615,B320,N,,,649,
AY,876,,FIN,876,22MAY11,22MAY11,7,LFPG,1325,EFHK,1615,B320,N,,,361,
AY,876,,FIN,876,23MAY11,23MAY11,1,LFPG,1325,EFHK,1615,B320,N,,,439,
AY,876,,FIN,876,24MAY11,26MAY11,24,LFPG,1325,EFHK,1615,B320,N,,,359,
AY,876,,FIN,876,25MAY11,25MAY11,3,LFPG,1325,EFHK,1615,B320,N,,,871,
AY,876,,FIN,876,29MAY11,30MAY11,17,LFPG,1325,EFHK,1615,B320,N,,,649,
AY,876,,FIN,876,31MAY11,07JUN11,127,LFPG,1325,EFHK,1615,B320,N,,,361,
AY,876,,FIN,876,01JUN11,04JUN11,356,LFPG,1325,EFHK,1615,B320,N,,,875,
AY,876,,FIN,876,02JUN11,02JUN11,4,LFPG,1325,EFHK,1615,B320,N,,,665,
AY,876,,FIN,876,08JUN11,08JUN11,3,LFPG,1325,EFHK,1615,B320,N,,,715,
AY,876,,FIN,876,09JUN11,12JUN11,47,LFPG,1325,EFHK,1615,B320,N,,,361,
AY,876,,FIN,876,10JUN11,17JUN11,56,LFPG,1325,EFHK,1615,B320,N,,,875,
AY,876,,FIN,876,13JUN11,18JUN11,1346,LFPG,1325,EFHK,1615,B320,N,,,879,
AY,876,,FIN,876,14JUN11,21JUN11,2,LFPG,1325,EFHK,1615,B320,N,,,359,
AY,876,,FIN,876,19JUN11,27JUN11,17,LFPG,1325,EFHK,1615,B320,N,,,361,
AY,876,,FIN,876,22JUN11,22JUN11,3,LFPG,1325,EFHK,1615,B320,N,,,715,
AY,876,,FIN,876,23JUN11,23JUN11,4,LFPG,1325,EFHK,1615,B320,N,,,359,
AY,876,,FIN,876,24JUN11,25JUN11,56,LFPG,1325,EFHK,1615,B320,N,,,875,
AY,876,,FIN,876,28JUN11,28JUN11,2,LFPG,1325,EFHK,1615,B320,N,,,1105,
AY,876,,FIN,876,29JUN11,02JUL11,36,LFPG,1325,EFHK,1615,B320,N,,,879,
AY,876,,FIN,876,30JUN11,03JUL11,47,LFPG,1325,EFHK,1615,B320,N,,,361,
AY,876,,FIN,876,01JUL11,01JUL11,5,LFPG,1325,EFHK,1615,B320,N,,,715,
AY,876,,FIN,876,04JUL11,04JUL11,1,LFPG,1325,EFHK,1615,B320,N,,,1231,
AY,876,,FIN,876,05JUL11,05JUL11,2,LFPG,1325,EFHK,1615,B320,N,,,153,
AY,876,,FIN,876,06JUL11,06JUL11,3,LFPG,1325,EFHK,1615,B320,N,,,875,
AY,876,,FIN,876,07JUL11,07JUL11,4,LFPG,1325,EFHK,1615,B320,N,,,753,
AY,876,,FIN,876,08JUL11,15JUL11,5,LFPG,1325,EFHK,1615,B320,N,,,871,
AY,876,,FIN,876,09JUL11,06AUG11,6,LFPG,1325,EFHK,1615,B320,N,,,879,
AY,876,,FIN,876,10JUL11,10JUL11,7,LFPG,1325,EFHK,1615,B319,N,,,165,
AY,876,,FIN,876,11JUL11,25JUL11,1,LFPG,1325,EFHK,1615,B320,N,,,361,
AY,876,,FIN,876,12JUL11,12JUL11,2,LFPG,1325,EFHK,1615,B320,N,,,1105,
AY,876,,FIN,876,13JUL11,13JUL11,3,LFPG,1325,EFHK,1615,B320,N,,,665,
AY,876,,FIN,876,14JUL11,14JUL11,4,LFPG,1325,EFHK,1615,B320,N,,,8835,
AY,876,,FIN,876,17JUL11,17JUL11,7,LFPG,1325,EFHK,1615,B319,N,,,153,
AY,876,,FIN,876,19JUL11,19JUL11,2,LFPG,1325,EFHK,1615,B320,N,,,643,
AY,876,,FIN,876,20JUL11,27JUL11,3,LFPG,1325,EFHK,1615,B320,N,,,715,
AY,876,,FIN,876,21JUL11,21JUL11,4,LFPG,1325,EFHK,1615,B320,N,,,153,
AY,876,,FIN,876,22JUL11,05AUG11,5,LFPG,1325,EFHK,1615,B320,N,,,875,
AY,876,,FIN,876,24JUL11,24JUL11,7,LFPG,1325,EFHK,1615,B320,N,,,749,
AY,876,,FIN,876,26JUL11,02AUG11,247,LFPG,1325,EFHK,1615,B320,N,,,361,
AY,876,,FIN,876,01AUG11,01AUG11,1,LFPG,1325,EFHK,1615,B320,N,,,153,
AY,876,,FIN,876,03AUG11,04AUG11,34,LFPG,1325,EFHK,1615,B320,N,,,361,
AY,876,,FIN,876,07AUG11,10AUG11,237,LFPG,1325,EFHK,1615,B320,N,,,871,
AY,876,,FIN,876,08AUG11,11AUG11,14,LFPG,1325,EFHK,1615,B320,N,,,361,
AY,876,,FIN,876,12AUG11,12AUG11,5,LFPG,1325,EFHK,1615,B320,N,,,715,
AY,876,,FIN,876,13AUG11,13AUG11,6,LFPG,1325,EFHK,1615,B319,N,,,771,
AY,876,,FIN,876,14AUG11,19AUG11,57,LFPG,1325,EFHK,1615,B320,N,,,875,
AY,876,,FIN,876,15AUG11,29AUG11,17,LFPG,1325,EFHK,1615,B320,N,,,361,
AY,876,,FIN,876,16AUG11,16AUG11,2,LFPG,1325,EFHK,1615,B320,N,,,811,
AY,876,,FIN,876,17AUG11,17AUG11,3,LFPG,1325,EFHK,1615,B319,N,,,793,
AY,876,,FIN,876,18AUG11,18AUG11,4,LFPG,1325,EFHK,1615,B320,N,,,753,
AY,876,,FIN,876,20AUG11,20AUG11,6,LFPG,1325,EFHK,1615,B320,N,,,879,
AY,876,,FIN,876,23AUG11,25AUG11,234,LFPG,1325,EFHK,1615,B320,N,,,359,
AY,876,,FIN,876,26AUG11,03SEP11,56,LFPG,1325,EFHK,1615,B320,N,,,875,
AY,876,,FIN,876,30AUG11,04SEP11,237,LFPG,1325,EFHK,1615,B320,N,,,715,
AY,876,,FIN,876,01SEP11,01SEP11,4,LFPG,1325,EFHK,1615,B320,N,,,153,
AY,876,,FIN,876,05SEP11,05SEP11,1,LFPG,1325,EFHK,1615,B320,N,,,517,
AY,876,,FIN,876,06SEP11,10SEP11,256,LFPG,1325,EFHK,1615,B320,N,,,875,
AY,876,,FIN,876,07SEP11,07SEP11,3,LFPG,1325,EFHK,1615,B320,N,,,911,
AY,876,,FIN,876,08SEP11,13SEP11,24,LFPG,1325,EFHK,1615,B320,N,,,715,
AY,876,,FIN,876,11SEP11,02OCT11,7,LFPG,1325,EFHK,1615,B320,N,,,361,
AY,876,,FIN,876,12SEP11,12SEP11,1,LFPG,1325,EFHK,1615,B320,N,,,871,
AY,876,,FIN,876,14SEP11,14SEP11,3,LFPG,1325,EFHK,1615,B320,N,,,753,
AY,876,,FIN,876,15SEP11,15SEP11,4,LFPG,1325,EFHK,1615,B320,N,,,387,
AY,876,,FIN,876,16SEP11,15OCT11,56,LFPG,1325,EFHK,1615,B320,N,,,875,
AY,876,,FIN,876,19SEP11,26SEP11,1,LFPG,1325,EFHK,1615,B320,N,,,649,
AY,876,,FIN,876,20SEP11,20SEP11,2,LFPG,1325,EFHK,1615,B320,N,,,643,
AY,876,,FIN,876,21SEP11,27SEP11,234,LFPG,1325,EFHK,1615,B320,N,,,359,
AY,876,,FIN,876,28SEP11,28SEP11,3,LFPG,1325,EFHK,1615,B320,N,,,753,
AY,876,,FIN,876,29SEP11,29SEP11,4,LFPG,1325,EFHK,1615,B320,N,,,715,
AY,876,,FIN,876,03OCT11,10OCT11,1,LFPG,1325,EFHK,1615,B320,N,,,153,
AY,876,,FIN,876,04OCT11,04OCT11,2,LFPG,1325,EFHK,1615,B320,N,,,359,
AY,876,,FIN,876,05OCT11,05OCT11,3,LFPG,1325,EFHK,1615,B320,N,,,879,
AY,876,,FIN,876,06OCT11,06OCT11,4,LFPG,1325,EFHK,1615,B320,N,,,649,
AY,876,,FIN,876,09OCT11,09OCT11,7,LFPG,1325,EFHK,1615,B320,N,,,911,
AY,876,,FIN,876,11OCT11,19OCT11,23,LFPG,1325,EFHK,1615,B320,N,,,361,
AY,876,,FIN,876,13OCT11,13OCT11,4,LFPG,1325,EFHK,1615,B320,N,,,359,
AY,876,,FIN,876,16OCT11,16OCT11,7,LFPG,1325,EFHK,1615,B320,N,,,439,
AY,876,,FIN,876,17OCT11,17OCT11,1,LFPG,1325,EFHK,1615,B320,N,,,643,
AY,876,,FIN,876,20OCT11,24OCT11,147,LFPG,1325,EFHK,1615,B320,N,,,361,
AY,876,,FIN,876,21OCT11,21OCT11,5,LFPG,1325,EFHK,1615,B320,N,,,715,
AY,876,,FIN,876,22OCT11,22OCT11,6,LFPG,1325,EFHK,1615,B320,N,,,875,
AY,876,,FIN,876,25OCT11,25OCT11,2,LFPG,1325,EFHK,1615,B320,N,,,153,
AY,876,,FIN,876,26OCT11,26OCT11,3,LFPG,1325,EFHK,1615,B320,N,,,879,
AY,876,,FIN,876,27OCT11,28OCT11,45,LFPG,1325,EFHK,1615,B320,N,,,359,
AY,876,,FIN,876,29OCT11,29OCT11,6,LFPG,1325,EFHK,1615,B320,N,,,000,
AY,879,,FIN,879,27MAR11,15APR11,1234567,EFHK,0625,LFPG,0930,B320,N,,,880,
AY,879,,FIN,879,16APR11,16APR11,6,EFHK,0625,LFPG,0930,B319,N,,,880,
AY,879,,FIN,879,17APR11,23APR11,1234567,EFHK,0625,LFPG,0930,B320,N,,,880,
AY,879,,FIN,879,24APR11,07MAY11,1234567,EFHK,0625,LFPG,0930,B321,N,,,880,
AY,879,,FIN,879,08MAY11,12MAY11,47,EFHK,0625,LFPG,0930,B320,N,,,880,
AY,879,,FIN,879,09MAY11,24MAY11,123567,EFHK,0625,LFPG,0930,B321,N,,,880,
AY,879,,FIN,879,19MAY11,25MAY11,34,EFHK,0625,LFPG,0930,B320,N,,,880,
AY,879,,FIN,879,26MAY11,13JUN11,1234567,EFHK,0625,LFPG,0930,B321,N,,,880,
AY,879,,FIN,879,14JUN11,19JUN11,24567,EFHK,0625,LFPG,0930,B320,N,,,880,
AY,879,,FIN,879,15JUN11,15JUN11,3,EFHK,0625,LFPG,0930,B321,N,,,880,
AY,879,,FIN,879,20JUN11,29JUN11,123456,EFHK,0625,LFPG,0930,B321,N,,,880,
AY,879,,FIN,879,26JUN11,03JUL11,47,EFHK,0625,LFPG,0930,B320,N,,,880,
AY,879,,FIN,879,01JUL11,27AUG11,123456,EFHK,0625,LFPG,0930,B321,N,,,880,
AY,879,,FIN,879,10JUL11,28AUG11,7,EFHK,0625,LFPG,0930,B320,N,,,880,
AY,879,,FIN,879,29AUG11,05OCT11,1234567,EFHK,0625,LFPG,0930,B321,N,,,880,
AY,879,,FIN,879,06OCT11,06OCT11,4,EFHK,0625,LFPG,0930,B320,N,,,880,
AY,879,,FIN,879,07OCT11,22OCT11,1234567,EFHK,0625,LFPG,0930,B321,N,,,880,
AY,879,,FIN,879,23OCT11,29OCT11,1234567,EFHK,0625,LFPG,0930,B320,N,,,880,
AY,880,,FIN,880,27MAR11,27MAR11,7,LFPG,1020,EFHK,1315,B320,N,,,717,
AY,880,,FIN,880,28MAR11,04APR11,1,LFPG,1020,EFHK,1315,B320,N,,,667,
AY,880,,FIN,880,29MAR11,03APR11,27,LFPG,1020,EFHK,1315,B320,N,,,917,
AY,880,,FIN,880,30MAR11,01APR11,35,LFPG,1020,EFHK,1315,B320,N,,,357,
AY,880,,FIN,880,31MAR11,31MAR11,4,LFPG,1020,EFHK,1315,B320,N,,,471,
AY,880,,FIN,880,02APR11,02APR11,6,LFPG,1020,EFHK,1315,B320,N,,,2851,
AY,880,,FIN,880,05APR11,05APR11,2,LFPG,1020,EFHK,1315,B320,N,,,733,
AY,880,,FIN,880,06APR11,06APR11,3,LFPG,1020,EFHK,1315,B320,N,,,379,
AY,880,,FIN,880,07APR11,08APR11,45,LFPG,1020,EFHK,1315,B320,N,,,667,
AY,880,,FIN,880,09APR11,15APR11,4567,LFPG,1020,EFHK,1315,B320,N,,,471,
AY,880,,FIN,880,11APR11,11APR11,1,LFPG,1020,EFHK,1315,B320,N,,,357,
AY,880,,FIN,880,12APR11,19APR11,23,LFPG,1020,EFHK,1315,B320,N,,,455,
AY,880,,FIN,880,16APR11,16APR11,6,LFPG,1020,EFHK,1315,B319,N,,,743,
AY,880,,FIN,880,17APR11,17APR11,7,LFPG,1020,EFHK,1315,B320,N,,,917,
AY,880,,FIN,880,18APR11,20APR11,13,LFPG,1020,EFHK,1315,B320,N,,,667,
AY,880,,FIN,880,21APR11,21APR11,4,LFPG,1020,EFHK,1315,B320,N,,,357,
AY,880,,FIN,880,22APR11,22APR11,5,LFPG,1020,EFHK,1315,B320,N,,,875,
AY,880,,FIN,880,23APR11,23APR11,6,LFPG,1020,EFHK,1315,B320,N,,,657,
AY,880,,FIN,880,24APR11,02MAY11,134567,LFPG,1020,EFHK,1315,B321,N,,,3505,
AY,880,,FIN,880,26APR11,26APR11,2,LFPG,1020,EFHK,1315,B321,N,,,667,
AY,880,,FIN,880,03MAY11,10MAY11,23,LFPG,1020,EFHK,1315,B321,N,,,667,
AY,880,,FIN,880,05MAY11,09MAY11,145,LFPG,1020,EFHK,1315,B321,N,,,3505,
AY,880,,FIN,880,07MAY11,07MAY11,6,LFPG,1020,EFHK,1315,B321,N,,,831,
AY,880,,FIN,880,08MAY11,08MAY11,7,LFPG,1020,EFHK,1315,B320,N,,,667,
AY,880,,FIN,880,11MAY11,20MAY11,35,LFPG,1020,EFHK,1315,B321,N,,,3505,
AY,880,,FIN,880,12MAY11,12MAY11,4,LFPG,1020,EFHK,1315,B320,N,,,883,
AY,880,,FIN,880,14MAY11,14MAY11,6,LFPG,1020,EFHK,1315,B321,N,,,879,
AY,880,,FIN,880,15MAY11,22MAY11,7,LFPG,1020,EFHK,1315,B321,N,,,717,
AY,880,,FIN,880,16MAY11,16MAY11,1,LFPG,1020,EFHK,1315,B321,N,,,000,
AY,880,,FIN,880,17MAY11,07JUN11,2,LFPG,1020,EFHK,1315,B321,N,,,667,
AY,880,,FIN,880,19MAY11,19MAY11,4,LFPG,1020,EFHK,1315,B320,N,,,357,
AY,880,,FIN,880,21MAY11,21MAY11,6,LFPG,1020,EFHK,1315,B321,N,,,733,
AY,880,,FIN,880,23MAY11,29MAY11,1457,LFPG,1020,EFHK,1315,B321,N,,,3505,
AY,880,,FIN,880,25MAY11,25MAY11,3,LFPG,1020,EFHK,1315,B320,N,,,379,
AY,880,,FIN,880,28MAY11,28MAY11,6,LFPG,1020,EFHK,1315,B321,N,,,831,
AY,880,,FIN,880,30MAY11,06JUN11,134,LFPG,1020,EFHK,1315,B321,N,,,3505,
AY,880,,FIN,880,03JUN11,04JUN11,56,LFPG,1020,EFHK,1315,B321,N,,,879,
AY,880,,FIN,880,05JUN11,12JUN11,7,LFPG,1020,EFHK,1315,B321,N,,,717,
AY,880,,FIN,880,08JUN11,08JUN11,3,LFPG,1020,EFHK,1315,B321,N,,,667,
AY,880,,FIN,880,09JUN11,15JUN11,1345,LFPG,1020,EFHK,1315,B321,N,,,3505,
AY,880,,FIN,880,11JUN11,11JUN11,6,LFPG,1020,EFHK,1315,B321,N,,,879,
AY,880,,FIN,880,14JUN11,14JUN11,2,LFPG,1020,EFHK,1315,B320,N,,,667,
AY,880,,FIN,880,16JUN11,16JUN11,4,LFPG,1020,EFHK,1315,B320,N,,,883,
AY,880,,FIN,880,17JUN11,17JUN11,5,LFPG,1020,EFHK,1315,B320,N,,,357,
AY,880,,FIN,880,18JUN11,18JUN11,6,LFPG,1020,EFHK,1315,B320,N,,,875,
AY,880,,FIN,880,19JUN11,03JUL11,7,LFPG,1020,EFHK,1315,B320,N,,,917,
AY,880,,FIN,880,20JUN11,29JUN11,12345,LFPG,1020,EFHK,1315,B321,N,,,3505,
AY,880,,FIN,880,25JUN11,02JUL11,6,LFPG,1020,EFHK,1315,B321,N,,,681,
AY,880,,FIN,880,30JUN11,30JUN11,4,LFPG,1020,EFHK,1315,B320,N,,,883,
AY,880,,FIN,880,01JUL11,08JUL11,15,LFPG,1020,EFHK,1315,B321,N,,,3505,
AY,880,,FIN,880,05JUL11,21JUL11,1234,LFPG,1020,EFHK,1315,B321,N,,,879,
AY,880,,FIN,880,09JUL11,09JUL11,6,LFPG,1020,EFHK,1315,B321,N,,,831,
AY,880,,FIN,880,10JUL11,10JUL11,7,LFPG,1020,EFHK,1315,B320,N,,,717,
AY,880,,FIN,880,15JUL11,22JUL11,5,LFPG,1020,EFHK,1315,B321,N,,,3505,
AY,880,,FIN,880,16JUL11,16JUL11,6,LFPG,1020,EFHK,1315,B321,N,,,733,
AY,880,,FIN,880,17JUL11,17JUL11,7,LFPG,1020,EFHK,1315,B320,N,,,667,
AY,880,,FIN,880,23JUL11,23JUL11,6,LFPG,1020,EFHK,1315,B321,N,,,871,
AY,880,,FIN,880,24JUL11,24JUL11,7,LFPG,1020,EFHK,1315,B320,N,,,717,
AY,880,,FIN,880,25JUL11,05AUG11,15,LFPG,1020,EFHK,1315,B321,N,,,3505,
AY,880,,FIN,880,26JUL11,04AUG11,234,LFPG,1020,EFHK,1315,B321,N,,,879,
AY,880,,FIN,880,30JUL11,06AUG11,6,LFPG,1020,EFHK,1315,B321,N,,,831,
AY,880,,FIN,880,31JUL11,07AUG11,7,LFPG,1020,EFHK,1315,B320,N,,,917,
AY,880,,FIN,880,08AUG11,26AUG11,12345,LFPG,1020,EFHK,1315,B321,N,,,3505,
AY,880,,FIN,880,13AUG11,13AUG11,6,LFPG,1020,EFHK,1315,B321,N,,,781,
AY,880,,FIN,880,14AUG11,14AUG11,7,LFPG,1020,EFHK,1315,B320,N,,,667,
AY,880,,FIN,880,20AUG11,27AUG11,6,LFPG,1020,EFHK,1315,B321,N,,,831,
AY,880,,FIN,880,21AUG11,21AUG11,7,LFPG,1020,EFHK,1315,B320,N,,,657,
AY,880,,FIN,880,28AUG11,28AUG11,7,LFPG,1020,EFHK,1315,B320,N,,,667,
AY,880,,FIN,880,29AUG11,16SEP11,1345,LFPG,1020,EFHK,1315,B321,N,,,3505,
AY,880,,FIN,880,30AUG11,04OCT11,2,LFPG,1020,EFHK,1315,B321,N,,,667,
AY,880,,FIN,880,03SEP11,10SEP11,6,LFPG,1020,EFHK,1315,B321,N,,,879,
AY,880,,FIN,880,04SEP11,18SEP11,7,LFPG,1020,EFHK,1315,B321,N,,,717,
AY,880,,FIN,880,17SEP11,24SEP11,6,LFPG,1020,EFHK,1315,B321,N,,,871,
AY,880,,FIN,880,19SEP11,05OCT11,13457,LFPG,1020,EFHK,1315,B321,N,,,3505,
AY,880,,FIN,880,01OCT11,01OCT11,6,LFPG,1020,EFHK,1315,B321,N,,,831,
AY,880,,FIN,880,06OCT11,06OCT11,4,LFPG,1020,EFHK,1315,B320,N,,,883,
AY,880,,FIN,880,07OCT11,10OCT11,157,LFPG,1020,EFHK,1315,B321,N,,,3505,
AY,880,,FIN,880,08OCT11,22OCT11,6,LFPG,1020,EFHK,1315,B321,N,,,733,
AY,880,,FIN,880,11OCT11,11OCT11,2,LFPG,1020,EFHK,1315,B321,N,,,733,
AY,880,,FIN,880,12OCT11,20OCT11,12347,LFPG,1020,EFHK,1315,B321,N,,,3505,
AY,880,,FIN,880,14OCT11,21OCT11,5,LFPG,1020,EFHK,1315,B321,N,,,667,
AY,880,,FIN,880,23OCT11,23OCT11,7,LFPG,1020,EFHK,1315,B320,N,,,717,
AY,880,,FIN,880,24OCT11,28OCT11,15,LFPG,1020,EFHK,1315,B320,N,,,767,
AY,880,,FIN,880,25OCT11,25OCT11,2,LFPG,1020,EFHK,1315,B320,N,,,667,
AY,880,,FIN,880,26OCT11,27OCT11,34,LFPG,1020,EFHK,1315,B320,N,,,379,
AY,880,,FIN,880,29OCT11,29OCT11,6,LFPG,1020,EFHK,1315,B320,N,,,000,
AY,881,,FIN,881,12APR11,11OCT11,2,EFHK,0435,LFMN,0800,B319,N,,,882,
AY,882,,FIN,882,12APR11,19APR11,2,LFMN,0900,EFHK,1215,B319,N,,,917,
AY,882,,FIN,882,26APR11,26APR11,2,LFMN,0900,EFHK,1215,B319,N,,,707,
AY,882,,FIN,882,03MAY11,03MAY11,2,LFMN,0900,EFHK,1215,B319,N,,,649,
AY,882,,FIN,882,10MAY11,10MAY11,2,LFMN,0900,EFHK,1215,B319,N,,,657,
AY,882,,FIN,882,17MAY11,31MAY11,2,LFMN,0900,EFHK,1215,B319,N,,,649,
AY,882,,FIN,882,07JUN11,07JUN11,2,LFMN,0900,EFHK,1215,B319,N,,,917,
AY,882,,FIN,882,14JUN11,14JUN11,2,LFMN,0900,EFHK,1215,B319,N,,,649,
AY,882,,FIN,882,21JUN11,02AUG11,2,LFMN,0900,EFHK,1215,B319,N,,,917,
AY,882,,FIN,882,09AUG11,09AUG11,2,LFMN,0900,EFHK,1215,B319,N,,,3677,
AY,882,,FIN,882,16AUG11,16AUG11,2,LFMN,0900,EFHK,1215,B319,N,,,649,
AY,882,,FIN,882,23AUG11,23AUG11,2,LFMN,0900,EFHK,1215,B319,N,,,917,
AY,882,,FIN,882,30AUG11,30AUG11,2,LFMN,0900,EFHK,1215,B319,N,,,707,
AY,882,,FIN,882,06SEP11,06SEP11,2,LFMN,0900,EFHK,1215,B319,N,,,649,
AY,882,,FIN,882,13SEP11,13SEP11,2,LFMN,0900,EFHK,1215,B319,N,,,367,
AY,882,,FIN,882,20SEP11,27SEP11,2,LFMN,0900,EFHK,1215,B319,N,,,649,
AY,882,,FIN,882,04OCT11,11OCT11,2,LFMN,0900,EFHK,1215,B319,N,,,917,
AY,883,,FIN,883,14APR11,21APR11,4,EFHK,1425,LFMN,1750,B321,N,,,884,
AY,883,,FIN,883,17APR11,24APR11,7,EFHK,1400,LFMN,1725,B319,N,,,884,
AY,883,,FIN,883,28APR11,13OCT11,4,EFHK,1425,LFMN,1750,B320,N,,,884,
AY,883,,FIN,883,01MAY11,17JUL11,7,EFHK,1400,LFMN,1725,B320,N,,,884,
AY,883,,FIN,883,24JUL11,24JUL11,7,EFHK,1400,LFMN,1725,B319,N,,,884,
AY,883,,FIN,883,31JUL11,16OCT11,7,EFHK,1400,LFMN,1725,B320,N,,,884,
AY,884,,FIN,884,14APR11,21APR11,4,LFMN,1840,EFHK,2150,B321,N,,,781,
AY,884,,FIN,884,17APR11,17APR11,7,LFMN,1815,EFHK,2125,B319,N,,,793,
AY,884,,FIN,884,24APR11,24APR11,7,LFMN,1815,EFHK,2125,B319,N,,,821,
AY,884,,FIN,884,28APR11,28APR11,4,LFMN,1840,EFHK,2150,B320,N,,,811,
AY,884,,FIN,884,01MAY11,01MAY11,7,LFMN,1815,EFHK,2125,B320,N,,,000,
AY,884,,FIN,884,05MAY11,02JUN11,4,LFMN,1840,EFHK,2150,B320,N,,,363,
AY,884,,FIN,884,08MAY11,15MAY11,7,LFMN,1815,EFHK,2125,B320,N,,,363,
AY,884,,FIN,884,22MAY11,22MAY11,7,LFMN,1815,EFHK,2125,B320,N,,,000,
AY,884,,FIN,884,29MAY11,29MAY11,7,LFMN,1815,EFHK,2125,B320,N,,,363,
AY,884,,FIN,884,05JUN11,05JUN11,7,LFMN,1815,EFHK,2125,B320,N,,,000,
AY,884,,FIN,884,09JUN11,09JUN11,4,LFMN,1840,EFHK,2150,B320,N,,,643,
AY,884,,FIN,884,12JUN11,19JUN11,7,LFMN,1815,EFHK,2125,B320,N,,,363,
AY,884,,FIN,884,16JUN11,30JUN11,4,LFMN,1840,EFHK,2150,B320,N,,,363,
AY,884,,FIN,884,26JUN11,26JUN11,7,LFMN,1815,EFHK,2125,B320,N,,,665,
AY,884,,FIN,884,03JUL11,10JUL11,7,LFMN,1815,EFHK,2125,B320,N,,,643,
AY,884,,FIN,884,07JUL11,07JUL11,4,LFMN,1840,EFHK,2150,B320,N,,,1063,
